ts_code,trade_date,open,high,low,close,pre_close,pct_chg,vol,amount
000001.SZ,20260618,10.74,10.77,10.52,10.52,10.78,-2.4119,1426893.16,1511009.56495
000002.SZ,20260618,3.12,3.16,3.05,3.06,3.09,-0.9709,1615083.44,500693.46466
000006.SZ,20260618,7.75,8.51,7.72,8.21,7.74,6.0724,616634.2,507013.65798
000007.SZ,20260618,13.6,14.0,13.35,13.68,13.64,0.2933,77215.0,105149.284
000008.SZ,20260618,2.5,2.5,2.44,2.45,2.5,-2.0,212449.67,52313.61782
000009.SZ,20260618,6.97,6.97,6.8,6.84,6.99,-2.1459,251156.42,172421.79417
000010.SZ,20260618,1.98,2.02,1.9,1.9,2.0,-5.0,274262.98,53058.3932
000011.SZ,20260618,7.4,7.9,7.32,7.33,7.44,-1.4785,92796.28,70526.83886
000012.SZ,20260618,4.46,4.49,4.26,4.3,4.63,-7.1274,1065363.67,460635.78949
000014.SZ,20260618,9.86,10.28,9.66,9.93,9.89,0.4044,65381.35,65380.18293
000016.SZ,20260618,2.82,2.83,2.68,2.68,2.82,-4.9645,296530.0,80706.06703
000017.SZ,20260618,5.16,5.23,5.01,5.15,5.16,-0.1938,63642.0,32721.44082
000019.SZ,20260618,6.19,6.21,6.06,6.16,6.22,-0.9646,60458.24,37183.14479
000020.SZ,20260618,11.86,11.86,11.47,11.54,11.87,-2.7801,33953.31,39385.96319
000021.SZ,20260618,42.85,46.18,42.31,44.04,42.91,2.6334,1886099.24,8236411.12943
000025.SZ,20260618,15.7,16.3,15.28,15.37,15.87,-3.1506,94709.95,148002.0236
000026.SZ,20260618,21.2,21.5,20.37,21.31,21.32,-0.0469,115744.29,243341.90973
000027.SZ,20260618,7.32,7.39,6.88,6.88,7.37,-6.6486,761739.95,537564.34891
000028.SZ,20260618,22.68,22.85,22.47,22.6,22.66,-0.2648,19329.27,43787.70215
000029.SZ,20260618,28.85,29.35,27.9,29.23,28.57,2.3101,98763.7,285090.35209
000030.SZ,20260618,4.28,4.31,4.23,4.26,4.29,-0.6993,87048.8,37186.9166
000031.SZ,20260618,2.37,2.39,2.3,2.33,2.37,-1.6878,393127.14,91963.90862
000032.SZ,20260618,23.35,25.54,23.23,24.6,23.22,5.9432,1473954.82,3666822.51186
000034.SZ,20260618,26.57,26.99,26.28,26.58,26.69,-0.4121,369141.82,980767.22344
000035.SZ,20260618,5.09,5.12,4.99,5.07,5.1,-0.5882,278130.11,140349.14228
000036.SZ,20260618,5.12,5.12,4.89,4.9,5.14,-4.6693,273834.97,136083.34263
000037.SZ,20260618,11.31,11.31,10.37,10.37,11.52,-9.9826,478537.52,512083.3058
000039.SZ,20260618,9.09,9.28,8.84,8.88,9.09,-2.3102,540772.74,486060.45072
000042.SZ,20260618,9.14,9.15,8.92,8.93,9.09,-1.7602,44242.49,39845.79098
001914.SZ,20260618,9.02,9.02,8.76,8.83,9.03,-2.2148,62185.22,55092.11826
000045.SZ,20260618,11.11,11.16,10.72,10.73,11.2,-4.1964,68715.9,74520.8051
000048.SZ,20260618,19.05,19.49,17.84,18.86,19.13,-1.4114,315713.37,585750.01786
000049.SZ,20260618,24.25,24.7,24.01,24.05,24.38,-1.3536,59353.74,143887.32131
000050.SZ,20260618,9.0,9.12,8.69,8.94,9.14,-2.1882,1333370.94,1184703.4958
000055.SZ,20260618,3.78,3.8,3.61,3.65,3.82,-4.4503,241163.0,89512.427
000056.SZ,20260618,1.67,1.74,1.64,1.67,1.68,-0.5952,273190.0,46244.493
000058.SZ,20260618,6.76,6.76,6.59,6.63,6.77,-2.0679,83351.0,55484.718
000059.SZ,20260618,4.09,4.11,3.99,4.02,4.13,-2.6634,261461.67,105446.41699
000060.SZ,20260618,8.04,8.28,7.85,8.01,7.97,0.5019,2504299.1,2018701.05414
000061.SZ,20260618,5.85,6.22,5.77,5.86,5.84,0.3425,271879.37,161589.8435
000062.SZ,20260618,31.46,32.49,31.35,32.06,31.75,0.9764,604189.23,1931035.83278
000063.SZ,20260618,37.41,38.64,37.01,37.89,37.64,0.6642,2180737.77,8270111.11266
000065.SZ,20260618,12.71,12.78,12.05,12.32,12.76,-3.4483,310114.09,382094.59233
000066.SZ,20260618,17.46,18.38,17.35,17.84,17.81,0.1684,3198986.94,5739186.1312
000068.SZ,20260618,3.42,3.42,3.22,3.27,3.43,-4.6647,402294.42,133237.36692
000069.SZ,20260618,1.79,1.81,1.75,1.78,1.8,-1.1111,330846.86,59061.54216
000070.SZ,20260618,20.76,21.2,20.33,20.73,20.66,0.3388,1076959.71,2232682.87328
000078.SZ,20260618,1.51,1.53,1.47,1.47,1.55,-5.1613,852937.11,127207.71149
000088.SZ,20260618,4.34,4.35,4.26,4.3,4.33,-0.6928,152223.33,65334.92312
000089.SZ,20260618,6.36,6.39,6.18,6.19,6.39,-3.1299,147979.6,92340.7884
000090.SZ,20260618,3.44,3.46,3.35,3.39,3.45,-1.7391,197113.45,66952.3394
000096.SZ,20260618,7.55,7.58,7.4,7.46,7.55,-1.1921,43585.06,32602.81552
000099.SZ,20260618,16.38,16.4,15.78,15.87,16.56,-4.1667,184270.13,293699.42509
000100.SZ,20260618,5.21,5.24,4.98,5.0,5.12,-2.3438,18041617.11,9165948.10576
000151.SZ,20260618,13.89,13.9,13.23,13.24,13.94,-5.0215,159996.42,214398.63142
000153.SZ,20260618,5.25,5.32,5.19,5.28,5.26,0.3802,48340.4,25457.7582
000155.SZ,20260618,13.21,13.34,12.85,12.87,13.34,-3.5232,352293.74,458320.50604
000156.SZ,20260618,6.74,6.89,6.61,6.79,6.71,1.1923,95719.46,64874.5774
000157.SZ,20260618,7.63,7.67,7.47,7.58,7.63,-0.6553,643214.31,487530.58676
000158.SZ,20260618,14.46,14.65,14.22,14.52,14.51,0.0689,261804.06,379513.08024
000159.SZ,20260618,5.74,5.95,5.66,5.75,5.76,-0.1736,147424.0,85331.302
000166.SZ,20260618,4.56,4.57,4.4,4.41,4.57,-3.5011,1089745.85,486980.91625
000301.SZ,20260618,12.1,12.13,11.46,11.59,12.27,-5.542,277762.39,325315.68395
000333.SZ,20260618,79.23,79.49,77.8,78.0,79.22,-1.54,363667.79,2850857.59606
000338.SZ,20260618,29.66,31.38,29.5,30.09,29.28,2.7664,1324101.71,4043331.58778
000400.SZ,20260618,23.05,23.12,22.43,22.88,23.04,-0.6944,222823.26,505636.11374
000401.SZ,20260618,3.74,3.75,3.65,3.66,3.74,-2.139,69642.05,25650.4083
000402.SZ,20260618,2.69,2.7,2.64,2.67,2.71,-1.476,343064.82,91537.32264
000403.SZ,20260618,10.6,11.42,10.6,10.81,11.38,-5.0088,340212.34,373297.91773
000404.SZ,20260618,7.63,7.73,7.55,7.55,7.63,-1.0485,119328.9,90726.89721
000407.SZ,20260618,3.88,3.95,3.83,3.93,3.9,0.7692,125612.0,48854.998
000408.SZ,20260618,76.26,79.44,75.11,76.42,77.18,-0.9847,151431.61,1166106.28284
000409.SZ,20260618,8.9,8.91,8.69,8.69,8.91,-2.4691,53596.0,47000.91221
000410.SZ,20260618,5.08,5.14,4.95,5.11,5.08,0.5906,197364.63,99978.40578
000411.SZ,20260618,9.95,9.95,9.58,9.59,9.86,-2.7383,53278.0,51548.29668
000415.SZ,20260618,4.36,4.39,4.26,4.34,4.38,-0.9132,656539.09,284216.83962
000417.SZ,20260618,7.69,7.96,7.65,7.89,7.77,1.5444,792310.87,618946.58477
