ts_code,trade_date,open,high,low,close,pre_close,pct_chg,vol,amount
000001.SZ,20260720,10.75,11.0,10.74,10.98,10.78,1.8553,1567303.93,1713460.18952
000002.SZ,20260720,3.09,3.17,3.07,3.15,3.1,1.6129,1615536.09,505119.12313
000006.SZ,20260720,6.13,6.21,5.74,5.82,6.07,-4.1186,292090.6,174534.46055
000007.SZ,20260720,9.41,10.09,8.6,9.05,9.41,-3.8257,134179.0,125122.1559
000008.SZ,20260720,2.29,2.33,2.27,2.28,2.29,-0.4367,357632.18,82094.46804
000009.SZ,20260720,6.04,6.16,5.94,6.08,6.05,0.4959,275724.85,167063.35567
000010.SZ,20260720,1.67,1.74,1.51,1.55,1.68,-7.7381,228241.0,37131.629
000011.SZ,20260720,6.6,7.21,6.58,6.83,6.63,3.0166,107858.21,74194.27668
000012.SZ,20260720,3.82,3.88,3.68,3.73,3.81,-2.0997,379127.35,142981.74661
000014.SZ,20260720,9.41,9.59,8.89,8.98,9.37,-4.1622,141367.7,131627.52193
000016.SZ,20260720,2.55,2.57,2.36,2.4,2.52,-4.7619,259200.5,63890.497
000017.SZ,20260720,5.5,5.59,5.1,5.2,5.48,-5.1095,163340.0,87485.875
000019.SZ,20260720,6.06,6.15,5.99,6.05,6.05,0.0,66137.46,40183.74103
000020.SZ,20260720,10.06,10.48,9.55,9.76,9.99,-2.3023,53699.0,53904.961
000021.SZ,20260720,39.95,40.5,35.11,35.14,39.01,-9.9205,1602050.96,5975483.54208
000025.SZ,20260720,13.71,14.05,13.53,13.79,13.64,1.0997,59495.0,81794.52388
000026.SZ,20260720,17.36,17.36,15.28,15.63,16.94,-7.7332,108663.0,175491.23365
000027.SZ,20260720,6.19,6.42,6.17,6.42,6.2,3.5484,596262.82,378030.95116
000028.SZ,20260720,20.78,21.25,20.71,21.01,20.78,1.1068,44187.67,92786.06708
000029.SZ,20260720,21.2,21.63,20.18,20.45,21.12,-3.1723,68261.14,143764.07323
000030.SZ,20260720,4.15,4.26,4.09,4.15,4.18,-0.7177,155736.47,64984.37383
000031.SZ,20260720,2.08,2.14,2.06,2.09,2.08,0.4808,480544.83,100949.43628
000032.SZ,20260720,15.84,16.15,14.28,14.84,15.48,-4.1344,792763.38,1212093.95134
000034.SZ,20260720,25.25,25.96,24.13,24.95,24.61,1.3816,550695.06,1388409.78234
000035.SZ,20260720,4.39,4.47,4.28,4.38,4.36,0.4587,433049.0,190679.311
000036.SZ,20260720,4.19,4.41,4.08,4.14,4.15,-0.241,390902.8,165361.45044
000037.SZ,20260720,9.2,10.12,9.0,10.12,9.2,10.0,766362.75,746615.01596
000039.SZ,20260720,7.5,8.07,7.5,7.96,7.45,6.8456,937309.75,732085.55417
000042.SZ,20260720,7.94,8.62,7.91,8.3,7.84,5.8673,181692.74,151559.90433
001914.SZ,20260720,8.88,9.14,8.85,9.05,8.81,2.7242,112915.89,101760.3237
000045.SZ,20260720,8.92,9.18,8.71,8.87,8.93,-0.6719,69963.56,62670.97174
000048.SZ,20260720,18.8,20.2,17.86,18.38,18.62,-1.2889,245665.16,466853.57703
000049.SZ,20260720,23.22,23.84,22.84,23.76,23.45,1.322,98338.81,230386.87046
000050.SZ,20260720,6.2,6.3,6.04,6.15,6.19,-0.6462,419789.09,259429.85714
000055.SZ,20260720,3.27,3.37,3.19,3.23,3.27,-1.2232,167726.02,55172.87466
000056.SZ,20260720,1.85,1.87,1.61,1.69,1.78,-5.0562,338355.0,58899.99252
000058.SZ,20260720,6.1,6.22,5.99,6.09,6.11,-0.3273,96836.11,59243.44495
000059.SZ,20260720,4.41,4.56,4.4,4.51,4.41,2.2676,414092.25,185833.40335
000060.SZ,20260720,6.05,6.15,5.88,5.95,6.0,-0.8333,1006678.5,605146.89809
000061.SZ,20260720,5.6,5.78,5.57,5.73,5.61,2.139,224999.25,128362.92421
000062.SZ,20260720,23.2,23.4,21.3,21.9,22.77,-3.8208,325947.57,727341.37602
000063.SZ,20260720,36.0,36.18,33.14,33.73,36.0,-6.3056,3078590.97,10650334.7577
000065.SZ,20260720,8.87,9.14,8.86,9.0,8.83,1.9253,162439.68,146144.29979
000066.SZ,20260720,14.99,15.35,14.01,14.4,14.71,-2.1074,1706106.38,2515545.76525
000068.SZ,20260720,2.7,2.74,2.56,2.59,2.68,-3.3582,188113.0,49823.238
000069.SZ,20260720,1.66,1.7,1.65,1.69,1.65,2.4242,564883.19,95070.33375
000070.SZ,20260720,13.98,14.22,12.45,12.85,13.5,-4.8148,661764.08,886542.50179
000078.SZ,20260720,1.85,1.91,1.76,1.76,1.95,-9.7436,1484442.99,266393.23102
000088.SZ,20260720,4.31,4.4,4.31,4.37,4.32,1.1574,312488.73,136487.01619
000089.SZ,20260720,6.56,6.75,6.56,6.68,6.59,1.3657,286136.71,191191.70851
000090.SZ,20260720,3.28,3.29,3.21,3.25,3.23,0.6192,208414.06,67888.37432
000096.SZ,20260720,7.89,8.07,7.71,7.81,7.88,-0.8883,179810.0,141693.105
000099.SZ,20260720,13.41,13.76,13.38,13.67,13.41,1.9389,99755.35,135738.3228
000100.SZ,20260720,5.01,5.1,4.89,4.97,5.0,-0.6,8365728.67,4192553.90091
000151.SZ,20260720,9.2,9.56,8.79,8.98,9.1,-1.3187,89382.0,81980.19906
000153.SZ,20260720,5.52,5.63,5.38,5.46,5.54,-1.444,107678.0,59422.9902
000155.SZ,20260720,10.77,11.04,10.65,11.04,10.82,2.0333,470648.63,511795.46411
000156.SZ,20260720,6.7,6.87,6.62,6.72,6.61,1.6641,160663.43,108252.63621
000157.SZ,20260720,7.22,7.4,7.13,7.38,7.19,2.6426,676504.58,493683.09075
000158.SZ,20260720,12.29,12.51,11.95,12.28,12.1,1.4876,281951.4,345476.10803
000159.SZ,20260720,5.32,5.48,5.17,5.23,5.32,-1.6917,134188.0,71544.211
000166.SZ,20260720,4.59,4.71,4.59,4.71,4.58,2.8384,1534640.28,716817.5881
000301.SZ,20260720,11.56,12.07,11.56,11.87,11.4,4.1228,345985.32,407691.09249
000333.SZ,20260720,81.23,84.5,81.11,84.3,82.71,1.9224,547048.08,4571947.51088
000338.SZ,20260720,24.83,25.98,23.8,24.29,24.6,-1.2602,1142950.27,2828798.47453
000400.SZ,20260720,20.8,21.96,20.6,21.96,20.82,5.4755,383515.64,818857.91556
000401.SZ,20260720,3.61,3.71,3.6,3.66,3.61,1.385,125690.0,45976.935
000402.SZ,20260720,2.39,2.44,2.38,2.42,2.39,1.2552,365366.43,88111.9192
000403.SZ,20260720,9.74,9.88,9.5,9.72,9.73,-0.1028,162040.59,157075.33033
000404.SZ,20260720,7.39,7.58,7.3,7.47,7.31,2.1888,131127.29,97633.08508
000407.SZ,20260720,3.85,3.94,3.82,3.88,3.83,1.3055,193619.0,75254.11
000408.SZ,20260720,68.72,70.42,67.38,69.84,68.6,1.8076,150987.26,1045597.32322
000409.SZ,20260720,8.18,8.37,8.06,8.24,8.19,0.6105,68382.21,56147.0128
000410.SZ,20260720,4.55,4.7,4.49,4.59,4.53,1.3245,215347.98,99174.87802
000411.SZ,20260720,9.41,9.61,9.26,9.38,9.4,-0.2128,65485.67,61801.4522
000415.SZ,20260720,4.22,4.29,4.12,4.19,4.22,-0.7109,754466.0,317803.489
000417.SZ,20260720,5.8,5.86,5.38,5.46,5.79,-5.6995,462261.19,259193.06212
000419.SZ,20260720,4.76,4.91,4.66,4.71,4.76,-1.0504,93674.0,44842.93424
000420.SZ,20260720,3.59,3.66,3.49,3.55,3.57,-0.5602,506415.4,181180.7513
000421.SZ,20260720,5.38,5.54,5.26,5.32,5.38,-1.1152,113361.79,61097.81912
000422.SZ,20260720,12.67,12.94,12.57,12.86,12.68,1.4196,236634.49,302219.10662
000423.SZ,20260720,50.14,50.95,49.76,50.66,50.13,1.0573,100460.75,506596.76157
000425.SZ,20260720,8.36,8.75,8.21,8.69,8.31,4.5728,1643707.59,1413079.18919
000426.SZ,20260720,28.3,28.46,26.3,26.93,27.9,-3.4767,576577.88,1582854.9938
000428.SZ,20260720,3.11,3.18,3.06,3.09,3.1,-0.3226,115667.47,36034.03758
000429.SZ,20260720,14.33,14.61,14.22,14.59,14.33,1.8144,96902.9,140153.69385
000430.SZ,20260720,6.1,6.15,5.88,5.9,6.1,-3.2787,109157.0,65634.777
000488.SZ,20260720,1.88,1.93,1.86,1.88,1.89,-0.5291,104585.0,19769.071
000498.SZ,20260720,5.07,5.14,5.02,5.06,5.04,0.3968,118070.1,59992.1318
000501.SZ,20260720,7.0,7.11,6.85,6.97,7.0,-0.4286,103448.0,72465.18791
000503.SZ,20260720,7.07,7.07,6.59,6.78,6.43,5.4432,484877.5,332785.69293
000504.SZ,20260720,8.4,8.58,8.01,8.26,8.55,-3.3918,176239.0,146158.13934
000505.SZ,20260720,5.4,5.51,5.28,5.35,5.42,-1.2915,96721.0,52303.495
000506.SZ,20260720,11.35,11.79,10.94,11.15,11.35,-1.7621,552793.59,626304.89673
000507.SZ,20260720,4.92,5.0,4.86,4.92,4.92,0.0,143389.8,70585.8128
000509.SZ,20260720,2.87,3.02,2.64,2.7,2.83,-4.5936,667038.0,189217.091
000510.SZ,20260720,15.96,16.25,14.09,14.09,15.65,-9.9681,456539.0,683629.22099
000513.SZ,20260720,30.55,31.33,30.38,31.2,30.59,1.9941,79475.69,245720.18466
000514.SZ,20260720,3.75,3.88,3.66,3.68,3.68,0.0,187933.42,70666.413
000516.SZ,20260720,4.24,4.32,4.18,4.27,4.25,0.4706,357797.73,152335.73861
000517.SZ,20260720,1.67,1.71,1.64,1.67,1.67,0.0,312670.0,52497.805
000518.SZ,20260720,3.89,4.01,3.61,3.71,3.89,-4.6272,703983.0,268243.709
000519.SZ,20260720,13.8,13.94,13.05,13.3,13.63,-2.4211,559900.33,755813.51229
000520.SZ,20260720,3.83,3.88,3.45,3.52,3.78,-6.8783,509314.91,185211.96193
000521.SZ,20260720,5.01,5.08,4.87,4.95,5.03,-1.5905,162003.04,80593.83971
000523.SZ,20260720,2.76,2.81,2.71,2.76,2.76,0.0,205380.39,56893.56926
000524.SZ,20260720,8.32,8.5,8.24,8.37,8.3,0.8434,126218.76,105695.49925
000525.SZ,20260720,4.19,4.3,4.18,4.24,4.19,1.1933,224050.65,95148.82393
000526.SZ,20260720,26.21,28.53,25.9,28.16,26.5,6.2642,79187.33,217318.045
000528.SZ,20260720,8.04,8.38,8.03,8.29,8.06,2.8536,444899.98,367736.17756
000529.SZ,20260720,4.75,4.79,4.57,4.62,4.68,-1.2821,63432.36,29596.88128
000530.SZ,20260720,4.79,4.89,4.69,4.73,4.79,-1.2526,143015.4,68447.8937
000531.SZ,20260720,5.8,6.1,5.76,6.08,5.8,4.8276,248733.14,148419.31653
000532.SZ,20260720,10.33,10.48,9.93,10.07,10.3,-2.233,60962.35,62165.81851
000533.SZ,20260720,7.91,8.25,7.69,7.83,7.97,-1.7566,281050.77,224497.1481
000534.SZ,20260720,24.54,26.0,24.2,24.8,24.0,3.3333,246403.58,616424.8166
000536.SZ,20260720,3.05,3.11,2.96,3.01,3.05,-1.3115,640458.0,194240.74952
000537.SZ,20260720,7.39,7.99,7.3,7.96,7.47,6.5596,574585.77,442618.03925
000538.SZ,20260720,51.08,52.08,50.65,52.04,51.42,1.2058,168647.93,870386.42525
000539.SZ,20260720,5.26,5.84,5.21,5.84,5.31,9.9812,1686017.56,954978.20722
000541.SZ,20260720,4.91,4.98,4.86,4.91,4.91,0.0,86539.02,42577.81071
000543.SZ,20260720,7.63,8.25,7.54,8.24,7.69,7.1521,793106.36,630983.62486
000544.SZ,20260720,7.41,7.47,7.29,7.36,7.39,-0.406,48737.5,35972.927
000545.SZ,20260720,2.41,2.5,2.41,2.46,2.46,0.0,355772.29,87156.79518
000546.SZ,20260720,4.2,4.25,3.91,4.01,4.19,-4.2959,262649.74,107354.62122
000547.SZ,20260720,13.85,13.89,12.87,13.15,13.61,-3.3799,781723.47,1045902.06512
000548.SZ,20260720,4.2,4.33,4.09,4.17,4.21,-0.9501,97197.51,41013.40659
000550.SZ,20260720,16.12,16.64,16.12,16.55,16.12,2.6675,52867.0,86895.79848
000551.SZ,20260720,13.2,13.46,12.0,12.24,12.94,-5.4096,275524.75,345930.25213
000552.SZ,20260720,2.48,2.55,2.47,2.52,2.47,2.0243,818681.48,206035.61152
000553.SZ,20260720,5.16,5.27,5.08,5.12,5.15,-0.5825,128171.64,66493.00488
000554.SZ,20260720,6.69,6.97,6.52,6.95,6.45,7.7519,603415.81,412419.39169
000555.SZ,20260720,9.49,9.71,9.28,9.54,9.34,2.1413,238174.89,226520.36204
000557.SZ,20260720,3.69,3.74,3.63,3.7,3.66,1.0929,114815.62,42379.09982
000558.SZ,20260720,3.18,3.24,3.12,3.16,3.19,-0.9404,291617.5,92811.9105
000559.SZ,20260720,10.56,10.83,10.11,10.34,10.54,-1.8975,478738.89,501298.94349
000560.SZ,20260720,2.12,2.18,2.1,2.13,2.12,0.4717,839373.23,179755.31529
000561.SZ,20260720,7.0,7.19,6.88,7.04,6.99,0.7153,133133.78,93923.97392
000563.SZ,20260720,3.01,3.07,3.0,3.03,3.0,1.0,680073.47,206289.92394
000564.SZ,20260720,1.33,1.37,1.33,1.34,1.33,0.7519,2142609.67,288464.94937
000565.SZ,20260720,5.54,5.71,5.33,5.42,5.54,-2.1661,124390.0,68929.874
000566.SZ,20260720,4.59,5.06,4.59,4.78,5.1,-6.2745,2245704.45,1073083.06084
000567.SZ,20260720,5.61,5.66,5.38,5.48,5.51,-0.5445,316686.92,175631.60752
000568.SZ,20260720,83.5,88.43,83.5,87.68,82.46,6.3303,293961.19,2550987.29505
000570.SZ,20260720,4.81,5.03,4.8,4.88,4.77,2.3061,192919.67,94667.89365
000571.SZ,20260720,6.2,6.49,5.54,5.58,6.15,-9.2683,421065.05,255547.73369
000572.SZ,20260720,3.39,3.52,3.31,3.38,3.38,0.0,620895.0,212025.812
000573.SZ,20260720,3.61,3.65,3.43,3.47,3.62,-4.1436,223092.29,78838.80434
000576.SZ,20260720,6.46,6.62,6.16,6.26,6.46,-3.096,141992.5,90846.034
000581.SZ,20260720,16.74,17.19,16.74,17.04,16.72,1.9139,117271.44,199550.97474
000582.SZ,20260720,10.83,11.08,10.81,10.96,10.82,1.2939,255754.82,280308.13337
000586.SZ,20260720,11.03,11.47,10.17,10.33,10.84,-4.7048,85743.0,93274.461
000589.SZ,20260720,4.26,4.34,4.25,4.3,4.27,0.7026,268684.55,115594.048
000590.SZ,20260720,8.22,8.42,7.92,7.97,8.21,-2.9233,57141.37,46529.78321
000591.SZ,20260720,4.4,4.58,4.39,4.57,4.42,3.3937,1024640.26,461767.32065
000592.SZ,20260720,5.47,5.61,5.18,5.26,5.41,-2.7726,1049207.11,565700.47095
000593.SZ,20260720,21.5,21.84,19.67,20.69,19.85,4.2317,242844.09,506908.4452
000595.SZ,20260720,4.76,4.82,4.57,4.7,4.73,-0.6342,245168.0,115406.289
000596.SZ,20260720,85.34,93.83,85.0,93.83,85.3,10.0,113882.49,1044650.86361
000597.SZ,20260720,4.66,4.79,4.64,4.72,4.71,0.2123,158985.2,74992.54984
000598.SZ,20260720,6.95,7.22,6.93,7.14,6.97,2.439,547201.25,390627.26804
000599.SZ,20260720,4.44,4.57,4.4,4.48,4.45,0.6742,199449.53,89369.98209
000600.SZ,20260720,8.1,8.98,8.08,8.98,8.16,10.049,886779.19,772038.74213
000601.SZ,20260720,6.49,7.07,6.4,7.05,6.48,8.7963,1517303.74,1028018.61274
000603.SZ,20260720,19.21,19.52,18.25,18.65,18.95,-1.5831,278868.44,529820.60606
000605.SZ,20260720,5.55,5.74,5.38,5.47,5.55,-1.4414,80384.6,44627.2868
000607.SZ,20260720,3.29,3.39,3.22,3.26,3.28,-0.6098,143251.77,47455.89132
000608.SZ,20260720,6.33,6.54,5.89,5.95,6.5,-8.4615,351156.59,217316.30896
000609.SZ,20260720,10.51,10.59,9.45,9.45,10.5,-10.0,98384.0,97493.69143
000610.SZ,20260720,5.58,5.68,5.12,5.2,5.53,-5.9675,49677.0,26915.361
000612.SZ,20260720,10.35,10.86,10.35,10.73,10.29,4.276,493431.15,527297.75139
000615.SZ,20260720,3.09,3.1,2.96,2.98,3.09,-3.5599,62896.8,19054.2268
000617.SZ,20260720,6.81,6.94,6.76,6.89,6.64,3.7651,1333313.97,913523.57661
000619.SZ,20260720,4.39,4.53,4.21,4.25,4.36,-2.5229,102964.17,45123.92833
000620.SZ,20260720,2.8,2.84,2.66,2.73,2.76,-1.087,2884907.24,796003.74184
000623.SZ,20260720,18.1,18.68,18.1,18.56,18.06,2.7685,247939.2,456706.37809
000625.SZ,20260720,7.1,7.29,7.09,7.28,7.11,2.391,1084519.82,781131.82855
000626.SZ,20260720,6.42,6.55,6.27,6.33,6.44,-1.7081,118490.74,75910.44578
