ts_code,trade_date,open,high,low,close,pre_close,pct_chg,vol,amount
000001.SZ,20260608,10.97,11.1,10.96,11.03,10.98,0.4554,1090926.46,1203946.343
000002.SZ,20260608,3.2,3.25,3.12,3.14,3.25,-3.3846,1524904.66,485328.516
000006.SZ,20260608,8.25,8.3,7.92,7.96,8.51,-6.463,390589.69,316738.992
000007.SZ,20260608,12.32,12.58,12.0,12.24,12.31,-0.5686,111474.0,137020.375
000008.SZ,20260608,2.56,2.58,2.5,2.55,2.59,-1.5444,372653.0,94670.365
000009.SZ,20260608,7.06,7.14,6.86,6.95,7.19,-3.338,259584.38,181894.736
000010.SZ,20260608,2.22,2.37,2.17,2.31,2.26,2.2124,564837.0,131661.276
000011.SZ,20260608,7.4,7.44,7.04,7.17,7.58,-5.409,58115.0,42004.206
000012.SZ,20260608,4.2,4.49,4.2,4.31,4.38,-1.5982,828112.98,358907.169
000014.SZ,20260608,10.5,10.7,10.19,10.35,10.67,-2.9991,52947.6,55276.594
000016.SZ,20260608,3.08,3.15,3.03,3.06,3.18,-3.7736,287541.36,88694.129
000017.SZ,20260608,5.28,5.31,5.0,5.05,5.32,-5.0752,97345.0,50067.25
000019.SZ,20260608,6.42,6.45,6.25,6.34,6.42,-1.2461,92742.37,58897.403
000020.SZ,20260608,12.3,12.36,11.68,11.87,12.46,-4.7352,36994.0,44378.866
000021.SZ,20260608,35.7,37.03,34.85,35.37,38.13,-7.2384,1186883.32,4271846.467
000025.SZ,20260608,14.9,15.26,14.28,14.44,15.28,-5.4974,78587.94,115435.563
000026.SZ,20260608,21.99,22.14,21.08,21.35,22.56,-5.3635,135198.0,292152.0
000027.SZ,20260608,7.08,7.32,7.04,7.08,7.29,-2.8807,598491.98,428570.019
000028.SZ,20260608,22.75,22.79,22.26,22.39,22.79,-1.7552,24916.92,56102.313
000029.SZ,20260608,23.01,23.09,21.9,22.31,23.09,-3.3781,67281.17,150510.834
000030.SZ,20260608,4.48,4.54,4.4,4.47,4.52,-1.1062,115707.6,51725.499
000031.SZ,20260608,2.64,2.7,2.57,2.64,2.65,-0.3774,730611.79,193724.783
000032.SZ,20260608,15.49,15.73,14.96,15.1,15.9,-5.0314,200907.09,307471.997
000034.SZ,20260608,23.5,23.95,22.8,23.06,24.44,-5.6465,332389.3,777777.92
000035.SZ,20260608,5.47,5.51,5.16,5.21,5.51,-5.4446,580383.21,307666.579
000036.SZ,20260608,4.99,5.08,4.91,4.97,5.11,-2.7397,299159.45,149293.335
000037.SZ,20260608,10.5,10.96,10.14,10.35,10.95,-5.4795,306631.82,321545.133
000039.SZ,20260608,9.67,9.8,9.31,9.43,9.87,-4.458,416138.4,396711.196
000042.SZ,20260608,9.89,10.0,9.61,9.63,9.97,-3.4102,70923.54,69458.22
000045.SZ,20260608,11.42,11.51,10.8,10.99,11.54,-4.766,90707.0,101426.357
000048.SZ,20260608,14.0,15.15,13.88,14.74,14.1,4.539,216827.21,319222.405
000049.SZ,20260608,23.71,23.97,23.08,23.43,24.46,-4.211,91196.0,214805.583
000050.SZ,20260608,8.38,8.85,8.2,8.22,8.61,-4.5296,724934.65,611390.703
000055.SZ,20260608,3.62,3.81,3.51,3.57,3.67,-2.7248,480220.03,174688.822
000056.SZ,20260608,1.85,1.93,1.77,1.92,1.84,4.3478,970090.23,181267.371
000058.SZ,20260608,7.0,7.17,6.84,6.93,7.07,-1.9802,81253.47,56929.721
000059.SZ,20260608,4.64,4.66,4.4,4.44,4.63,-4.1037,262998.01,118356.539
000060.SZ,20260608,7.06,7.37,6.88,6.95,7.45,-6.7114,2507789.04,1770200.995
000061.SZ,20260608,6.18,6.28,5.99,6.06,6.21,-2.4155,179670.34,109996.599
000062.SZ,20260608,32.0,33.24,30.29,30.7,33.66,-8.7938,599006.48,1893332.803
000063.SZ,20260608,38.02,39.0,36.5,36.81,39.13,-5.929,3023491.69,11393949.929
000065.SZ,20260608,12.01,12.18,11.78,11.83,12.4,-4.5968,240515.85,287809.921
000066.SZ,20260608,16.13,16.7,15.68,15.85,17.05,-7.0381,1503850.1,2432624.04
000068.SZ,20260608,3.5,3.92,3.48,3.92,3.56,10.1124,588016.68,224189.098
000069.SZ,20260608,1.9,1.98,1.88,1.9,1.93,-1.5544,671510.85,129728.109
000070.SZ,20260608,17.93,19.49,17.93,18.46,19.92,-7.3293,1411131.83,2636143.109
000078.SZ,20260608,1.68,1.75,1.68,1.68,1.77,-5.0847,1186707.8,201272.956
000088.SZ,20260608,4.36,4.37,4.21,4.27,4.39,-2.7335,417425.99,178890.922
000089.SZ,20260608,6.56,6.58,6.39,6.45,6.58,-1.9757,126332.0,81646.588
000090.SZ,20260608,3.42,3.5,3.33,3.36,3.51,-4.2735,542425.7,185319.457
000096.SZ,20260608,8.01,8.15,7.82,7.91,8.1,-2.3457,61526.1,48986.196
000099.SZ,20260608,15.26,16.2,15.2,16.03,15.2,5.4605,253974.74,398908.16
000100.SZ,20260608,4.74,4.89,4.61,4.65,4.89,-4.908,13012085.99,6146159.939
000151.SZ,20260608,13.54,14.22,13.45,13.54,13.91,-2.66,143507.46,197627.327
000153.SZ,20260608,5.55,5.61,5.41,5.49,5.6,-1.9643,60479.4,33335.114
000155.SZ,20260608,13.06,13.37,12.66,12.93,13.37,-3.2909,390195.85,507541.903
000156.SZ,20260608,6.6,6.73,6.42,6.51,6.7,-2.8358,119471.33,78110.245
000157.SZ,20260608,7.55,7.86,7.52,7.69,7.52,2.2606,1580682.75,1216961.577
000158.SZ,20260608,14.11,14.41,13.74,13.94,14.55,-4.1924,262980.43,369648.094
000159.SZ,20260608,6.7,7.05,6.43,6.54,7.0,-6.5714,341669.38,229359.146
000166.SZ,20260608,4.3,4.32,4.24,4.26,4.33,-1.6166,1008654.86,430989.761
000301.SZ,20260608,12.0,12.06,11.36,11.43,11.85,-3.5443,181244.67,210491.06
000333.SZ,20260608,81.39,83.75,80.88,82.85,81.69,1.42,367030.53,3034363.535
000338.SZ,20260608,29.51,30.47,29.29,29.98,31.12,-3.6632,1474577.02,4412892.138
000400.SZ,20260608,22.5,22.98,21.91,22.07,23.19,-4.8297,261458.93,584862.427
000401.SZ,20260608,3.93,3.94,3.82,3.85,3.95,-2.5316,98362.0,38054.032
000402.SZ,20260608,2.85,2.94,2.8,2.87,2.93,-2.0478,741751.74,213031.829
000403.SZ,20260608,12.65,12.65,12.15,12.27,12.73,-3.6135,105607.96,130314.786
000404.SZ,20260608,8.01,8.22,7.98,8.03,8.22,-2.3114,136679.22,110648.619
000407.SZ,20260608,4.13,4.18,4.04,4.07,4.18,-2.6316,129360.0,52970.709
000408.SZ,20260608,73.0,74.15,71.5,73.05,76.08,-3.9826,148367.84,1084530.507
000409.SZ,20260608,9.33,9.73,9.21,9.44,9.55,-1.1518,72123.95,68061.141
000410.SZ,20260608,5.19,5.48,5.16,5.31,5.27,0.759,394970.93,211360.509
000411.SZ,20260608,11.1,11.15,10.58,10.88,11.39,-4.4776,153055.4,166654.501
000415.SZ,20260608,3.81,3.85,3.65,3.69,3.89,-5.1414,739505.67,276981.555
000417.SZ,20260608,7.21,7.56,7.11,7.19,7.5,-4.1333,460332.0,335788.041
000419.SZ,20260608,5.05,5.14,4.91,5.01,5.11,-1.9569,77707.2,39174.259
000420.SZ,20260608,4.33,4.49,4.27,4.29,4.48,-4.2411,1012179.69,442417.569
000421.SZ,20260608,5.67,5.75,5.56,5.63,5.76,-2.2569,66723.0,37709.97
000422.SZ,20260608,13.0,13.15,12.72,12.82,13.23,-3.099,239550.21,309328.42
000423.SZ,20260608,50.97,50.97,48.7,49.1,49.6,-1.0081,65435.99,321980.361
000425.SZ,20260608,9.67,10.21,9.6,9.93,9.52,4.3067,2490369.27,2478837.321
000426.SZ,20260608,35.11,36.44,34.49,35.06,38.08,-7.9307,761187.45,2703844.686
000428.SZ,20260608,3.48,3.59,3.39,3.44,3.55,-3.0986,136827.76,47539.081
000429.SZ,20260608,13.85,13.97,13.69,13.86,13.78,0.5806,59511.99,82338.721
000430.SZ,20260608,8.13,8.75,8.12,8.21,8.35,-1.6766,193324.59,162262.094
000488.SZ,20260608,2.1,2.14,2.06,2.08,2.15,-3.2558,155585.5,32614.506
000498.SZ,20260608,5.13,5.16,5.03,5.08,5.16,-1.5504,93647.0,47591.609
000501.SZ,20260608,7.2,7.4,7.16,7.22,7.27,-0.6878,92024.59,66983.067
000503.SZ,20260608,7.05,7.23,6.9,7.01,7.09,-1.1283,146149.56,103209.302
000504.SZ,20260608,8.24,8.34,8.09,8.25,8.52,-3.169,65741.01,53810.464
000505.SZ,20260608,5.62,5.76,5.51,5.59,5.76,-2.9514,85703.0,48158.979
000506.SZ,20260608,13.49,13.8,13.08,13.31,14.2,-6.2676,334040.95,448658.171
000507.SZ,20260608,5.02,5.08,4.86,4.93,5.12,-3.7109,216417.42,107518.09
000509.SZ,20260608,4.6,4.86,4.31,4.36,4.76,-8.4034,1251705.84,567195.829
000510.SZ,20260608,17.3,17.65,16.65,16.78,18.5,-9.2973,520702.78,888408.131
000513.SZ,20260608,30.44,30.9,29.71,29.88,30.66,-2.544,54702.05,164700.921
000514.SZ,20260608,4.37,4.47,4.26,4.35,4.39,-0.9112,125633.32,55029.468
000516.SZ,20260608,4.1,4.12,3.99,4.01,4.13,-2.9056,191390.85,77320.401
000517.SZ,20260608,2.12,2.33,2.12,2.33,2.12,9.9057,592701.9,132389.378
000518.SZ,20260608,3.35,3.46,3.21,3.23,3.5,-7.7143,967510.01,321840.597
000519.SZ,20260608,18.46,19.17,18.26,18.51,19.26,-3.8941,585740.87,1095961.525
000520.SZ,20260608,4.8,5.0,4.47,4.76,4.6,3.4783,1687139.09,799924.327
