ts_code,trade_date,open,high,low,close,pre_close,pct_chg,vol,amount
000001.SZ,20260713,10.42,10.55,10.38,10.54,10.45,0.8612,924746.24,971033.14443
000002.SZ,20260713,3.05,3.09,3.02,3.03,3.11,-2.5723,1606540.04,489579.92542
000004.SZ,20260713,0.51,0.51,0.51,0.51,0.46,10.8696,34886.17,1779.19467
000006.SZ,20260713,7.01,7.22,6.61,6.61,7.08,-6.6384,251331.16,172072.45472
000007.SZ,20260713,11.07,11.22,9.99,10.01,11.1,-9.8198,111821.3,116001.9734
000009.SZ,20260713,6.16,6.16,5.98,6.0,6.17,-2.7553,224510.02,135497.36212
000010.SZ,20260713,1.75,1.76,1.68,1.7,1.76,-3.4091,145615.0,24936.226
000011.SZ,20260713,6.41,6.46,6.22,6.23,6.43,-3.1104,40662.0,25600.809
000012.SZ,20260713,4.08,4.09,3.9,3.9,4.17,-6.4748,552757.13,219240.55337
000014.SZ,20260713,9.2,9.32,8.82,8.85,9.2,-3.8043,53386.0,47985.726
000016.SZ,20260713,2.48,2.5,2.24,2.31,2.49,-7.2289,311161.0,72829.051
000017.SZ,20260713,5.76,5.98,5.66,5.69,5.99,-5.0083,222038.75,129056.46368
000019.SZ,20260713,5.9,5.95,5.85,5.93,5.9,0.5085,45760.49,27021.11496
000020.SZ,20260713,10.63,10.63,10.07,10.1,10.6,-4.717,37267.1,38238.6676
000021.SZ,20260713,56.88,58.6,52.12,52.12,57.91,-9.9983,2103138.08,11596948.9986
000025.SZ,20260713,13.3,13.49,13.02,13.25,13.34,-0.6747,44287.59,58504.68717
000026.SZ,20260713,19.25,19.25,17.59,17.59,19.54,-9.9795,115274.0,207634.781
000027.SZ,20260713,6.0,6.05,5.93,5.97,6.02,-0.8306,224993.99,134598.47077
000028.SZ,20260713,20.24,20.7,20.24,20.49,20.22,1.3353,37852.55,77582.11004
000029.SZ,20260713,22.78,23.6,22.23,22.23,22.62,-1.7241,87792.75,201023.94532
000030.SZ,20260713,3.97,3.98,3.89,3.92,3.98,-1.5075,99024.48,38914.78828
000031.SZ,20260713,2.17,2.2,2.08,2.09,2.18,-4.1284,359529.73,76503.41076
