ts_code,trade_date,open,high,low,close,pre_close,pct_chg,vol,amount
000001.SZ,20260622,10.52,10.67,10.42,10.65,10.52,1.2357,1265316.72,1334768.05278
000002.SZ,20260622,3.02,3.12,2.98,3.11,3.06,1.634,1658904.26,504829.15467
000006.SZ,20260622,8.1,8.1,7.58,7.79,8.21,-5.1157,428637.47,332646.912
000007.SZ,20260622,13.52,13.75,12.86,13.19,13.68,-3.5819,107080.03,140825.36892
000008.SZ,20260622,2.45,2.46,2.4,2.46,2.45,0.4082,270400.34,65563.25796
000009.SZ,20260622,6.83,6.89,6.62,6.88,6.84,0.5848,273392.82,184539.90711
000010.SZ,20260622,1.88,1.97,1.81,1.94,1.9,2.1053,328321.68,61122.86048
000011.SZ,20260622,7.35,7.38,7.0,7.21,7.33,-1.6371,79476.0,56838.728
000012.SZ,20260622,4.38,4.73,4.32,4.73,4.3,10.0,915655.86,416698.1435
000014.SZ,20260622,9.91,9.99,9.45,9.95,9.93,0.2014,72067.2,69794.7212
000016.SZ,20260622,2.61,2.65,2.55,2.56,2.68,-4.4776,307364.72,78856.97316
000017.SZ,20260622,5.16,5.24,4.93,5.23,5.15,1.5534,87832.39,44617.51634
000019.SZ,20260622,6.08,6.1,5.94,6.1,6.04,0.9934,77454.16,46598.08321
000020.SZ,20260622,11.45,11.65,11.1,11.64,11.54,0.8666,39948.65,45303.88751
000021.SZ,20260622,45.36,47.0,44.08,46.68,44.04,5.9946,1925258.53,8791270.83155
000025.SZ,20260622,15.37,15.61,14.88,15.61,15.37,1.5615,76200.44,116286.85892
000026.SZ,20260622,21.3,21.99,20.61,21.81,21.31,2.3463,150191.64,319654.71284
000027.SZ,20260622,6.87,7.03,6.74,7.02,6.88,2.0349,484199.62,332844.12335
000028.SZ,20260622,22.47,22.58,21.84,22.55,22.6,-0.2212,30465.74,67539.5278
000029.SZ,20260622,29.53,29.53,27.47,29.24,29.23,0.0342,115485.02,329373.92859
000030.SZ,20260622,4.23,4.28,4.14,4.28,4.26,0.4695,112493.9,47211.63858
000031.SZ,20260622,2.32,2.35,2.25,2.35,2.33,0.8584,459237.02,105295.27854
000032.SZ,20260622,24.46,25.2,23.9,24.59,24.6,-0.0407,909447.97,2231322.72242
000034.SZ,20260622,26.42,27.24,25.46,26.26,26.58,-1.2039,337008.43,881936.34761
000035.SZ,20260622,5.03,5.26,4.99,5.24,5.07,3.3531,420321.96,214994.4126
