ts_code,trade_date,open,high,low,close,pre_close,pct_chg,vol,amount
000001.SZ,20260824,11.38,11.58,11.35,11.56,11.41,1.3146,1199024.95,1383380.01427
000002.SZ,20260824,3.08,3.1,3.04,3.05,3.08,-0.974,723399.24,221305.68822
000006.SZ,20260824,7.06,7.17,6.83,6.88,7.06,-2.5496,157521.99,109822.87613
000007.SZ,20260824,12.42,12.87,12.3,12.74,12.48,2.0833,155179.0,194741.307
000008.SZ,20260824,2.43,2.49,2.42,2.45,2.46,-0.4065,493975.0,121292.366
000009.SZ,20260824,7.36,7.4,7.21,7.23,7.33,-1.3643,177347.59,129188.32958
000010.SZ,20260824,1.51,1.56,1.5,1.53,1.5,2.0,185331.0,28273.268
000011.SZ,20260824,8.09,8.13,7.91,7.97,8.09,-1.4833,48144.0,38525.421
000012.SZ,20260824,3.72,3.72,3.68,3.7,3.72,-0.5376,124793.24,46137.84177
000014.SZ,20260824,10.14,10.17,9.87,9.95,10.09,-1.3875,41010.27,40893.98583
000017.SZ,20260824,7.82,7.82,7.82,7.82,7.11,9.9859,88390.02,69120.99564
000019.SZ,20260824,6.55,6.58,6.32,6.42,6.36,0.9434,244166.45,157032.79575
000020.SZ,20260824,11.44,12.4,11.4,12.3,11.74,4.77,248007.54,296090.29519
000021.SZ,20260824,37.93,38.16,35.82,36.79,37.9,-2.9288,695815.75,2552424.85495
000025.SZ,20260824,15.82,16.26,15.58,15.66,15.34,2.086,155580.29,246770.62712
000026.SZ,20260824,21.42,21.52,19.04,19.71,21.16,-6.8526,149173.96,295075.32582
000027.SZ,20260824,6.14,6.17,6.1,6.14,6.15,-0.1626,158349.22,97142.18424
000028.SZ,20260824,19.4,19.65,19.31,19.59,19.47,0.6163,23353.32,45628.45714
000029.SZ,20260824,22.76,23.2,22.55,22.62,22.76,-0.6151,37424.61,85293.35327
000030.SZ,20260824,4.26,4.28,4.23,4.26,4.26,0.0,70026.25,29786.28725
000031.SZ,20260824,2.15,2.18,2.11,2.12,2.15,-1.3953,292651.6,62248.9778
000032.SZ,20260824,14.72,14.78,14.05,14.26,14.8,-3.6486,359065.41,511895.7685
000034.SZ,20260824,23.63,23.7,22.81,22.99,23.71,-3.0367,216127.72,499634.46334
000035.SZ,20260824,4.6,4.63,4.57,4.62,4.57,1.0941,209407.3,96303.81
000036.SZ,20260824,4.05,4.1,3.96,4.0,4.04,-0.9901,172531.05,69168.73442
000037.SZ,20260824,9.37,9.48,9.14,9.29,9.39,-1.065,96820.01,89526.84529
000039.SZ,20260824,9.39,9.45,9.12,9.25,9.34,-0.9636,306650.84,283650.15668
000042.SZ,20260824,8.76,8.83,8.11,8.13,8.76,-7.1918,149114.0,125085.01756
001914.SZ,20260824,8.67,8.73,8.61,8.67,8.67,0.0,74948.09,65037.90694
000045.SZ,20260824,10.38,10.72,10.35,10.55,10.37,1.7358,102570.53,108058.15503
000048.SZ,20260824,21.71,22.2,21.51,22.1,22.33,-1.03,118782.06,259265.63889
000049.SZ,20260824,23.64,24.07,23.31,23.44,23.73,-1.2221,77373.33,182739.34244
000050.SZ,20260824,6.53,6.54,6.37,6.41,6.54,-1.9878,168050.9,108033.5701
000055.SZ,20260824,3.53,3.54,3.47,3.51,3.55,-1.1268,71082.0,24869.868
000056.SZ,20260824,2.03,2.08,1.99,2.04,2.01,1.4925,209958.0,42694.306
000058.SZ,20260824,6.7,6.77,6.65,6.72,6.7,0.2985,39911.1,26771.7018
000059.SZ,20260824,4.71,4.8,4.58,4.66,4.71,-1.0616,483300.72,224992.89225
