ts_code,trade_date,open,high,low,close,pre_close,pct_chg,vol,amount
000001.SZ,20260625,10.47,10.59,10.41,10.42,10.51,-0.8563,1083999.05,1136742.12647
000002.SZ,20260625,2.94,3.0,2.88,2.95,2.97,-0.6734,1383373.45,406729.36159
000004.SZ,20260625,0.25,0.27,0.25,0.26,0.28,-7.1429,127798.43,3216.44894
000006.SZ,20260625,7.45,7.52,7.23,7.36,7.52,-2.1277,226708.23,166617.90988
000007.SZ,20260625,13.6,13.78,12.87,13.03,13.63,-4.4021,84133.0,110768.295
000008.SZ,20260625,2.38,2.39,2.33,2.34,2.41,-2.9046,246766.19,57821.21427
000009.SZ,20260625,6.59,6.65,6.5,6.58,6.64,-0.9036,235274.13,154459.28331
000010.SZ,20260625,1.91,1.92,1.81,1.82,1.91,-4.712,170359.0,31255.013
000011.SZ,20260625,6.95,6.99,6.73,6.86,7.01,-2.1398,38712.02,26459.55366
000012.SZ,20260625,4.67,4.87,4.62,4.77,4.63,3.0238,1143985.68,544445.8086
000014.SZ,20260625,9.6,9.9,9.32,9.58,9.61,-0.3122,83507.75,79824.98584
000016.SZ,20260625,2.5,2.51,2.37,2.37,2.49,-4.8193,258577.0,61748.67251
000017.SZ,20260625,5.23,5.26,5.04,5.12,5.22,-1.9157,71156.58,36388.16254
000019.SZ,20260625,5.88,5.91,5.74,5.78,5.89,-1.8676,61097.56,35358.80406
000020.SZ,20260625,11.3,11.77,10.92,11.07,11.26,-1.6874,41723.0,46415.91
000021.SZ,20260625,52.8,54.27,52.0,53.2,50.27,5.8285,2244945.56,11922396.8298
000025.SZ,20260625,14.97,15.15,14.05,14.13,15.53,-9.0148,132618.63,192084.61016
000026.SZ,20260625,21.65,22.15,20.58,20.82,21.82,-4.583,141361.17,297992.84724
000027.SZ,20260625,6.72,6.76,6.59,6.67,6.75,-1.1852,418286.7,279011.80386
000028.SZ,20260625,19.91,19.92,19.26,19.45,19.9,-2.2613,26288.08,51105.81004
000029.SZ,20260625,25.0,25.5,23.82,24.05,26.15,-8.0306,157856.77,385556.27468
000030.SZ,20260625,4.22,4.22,4.13,4.16,4.2,-0.9524,75805.27,31592.12805
000031.SZ,20260625,2.24,2.26,2.18,2.23,2.24,-0.4464,365873.3,81195.92556
000032.SZ,20260625,26.48,27.19,24.5,25.68,25.34,1.3418,1103242.53,2842545.71534
000034.SZ,20260625,25.7,27.94,25.5,27.94,25.4,10.0,429806.27,1189681.39664
000035.SZ,20260625,4.99,5.13,4.93,5.04,5.02,0.3984,314179.43,157833.01589
