ts_code,trade_date,open,high,low,close,pre_close,pct_chg,vol,amount
000001.SZ,20260914,11.73,11.9,11.72,11.85,11.74,0.937,741248.02,876071.01822
000002.SZ,20260914,3.05,3.07,3.03,3.05,3.06,-0.3268,720262.65,219386.56176
000006.SZ,20260914,6.77,6.85,6.7,6.79,6.85,-0.8759,78903.32,53458.38096
000007.SZ,20260914,10.88,11.14,10.74,10.99,10.99,0.0,61900.0,67799.13894
000008.SZ,20260914,2.45,2.47,2.43,2.46,2.46,0.0,207241.0,50857.653
000009.SZ,20260914,6.89,6.96,6.87,6.94,6.89,0.7257,87451.52,60503.2337
000010.SZ,20260914,1.7,1.73,1.66,1.72,1.72,0.0,207360.0,35203.169
000011.SZ,20260914,8.88,8.94,8.58,8.58,8.82,-2.7211,139298.0,120859.624
000012.SZ,20260914,3.81,3.83,3.74,3.77,3.83,-1.5666,220878.28,83528.69268
000014.SZ,20260914,10.33,10.38,10.14,10.27,10.3,-0.2913,39385.0,40440.363
000017.SZ,20260914,7.33,7.54,7.17,7.5,7.5,0.0,631664.88,464621.89922
000019.SZ,20260914,7.2,7.31,6.9,6.96,7.33,-5.0477,331486.55,232979.70393
000020.SZ,20260914,13.24,13.5,12.8,12.8,13.09,-2.2154,152396.34,199140.1463
000021.SZ,20260914,34.18,34.44,33.45,33.77,35.03,-3.5969,518786.84,1759237.04649
000025.SZ,20260914,14.68,14.84,14.55,14.69,14.65,0.273,35648.7,52430.29502
000026.SZ,20260914,18.52,18.56,18.0,18.23,18.52,-1.5659,62409.0,113797.814
000027.SZ,20260914,6.35,6.46,6.32,6.37,6.4,-0.4688,222226.0,142064.75468
000028.SZ,20260914,19.76,20.03,19.7,20.0,19.8,1.0101,15778.84,31451.02246
000029.SZ,20260914,21.95,22.0,20.8,21.19,22.09,-4.0742,46889.26,99903.36222
000030.SZ,20260914,3.95,4.12,3.95,4.06,3.97,2.267,144007.8,58500.3016
000031.SZ,20260914,2.17,2.21,2.15,2.19,2.18,0.4587,285514.32,62210.18676
000032.SZ,20260914,13.6,14.06,13.41,13.93,13.61,2.3512,243942.73,337173.19234
000034.SZ,20260914,22.63,23.24,22.63,23.1,22.89,0.9174,116537.92,268578.80645
000035.SZ,20260914,4.92,4.98,4.85,4.88,4.94,-1.2146,237609.13,116406.34735
000036.SZ,20260914,3.8,3.86,3.79,3.81,3.84,-0.7813,126232.0,48245.656
000037.SZ,20260914,9.47,10.26,9.47,9.69,9.55,1.466,272338.3,266603.97559
000039.SZ,20260914,9.12,9.27,9.06,9.22,9.17,0.5453,212500.01,194816.54935
000042.SZ,20260914,8.15,8.27,8.11,8.21,8.19,0.2442,31111.0,25550.611
001914.SZ,20260914,8.77,8.87,8.73,8.84,8.77,0.7982,64462.0,56790.348
000045.SZ,20260914,10.79,11.02,10.71,10.92,10.78,1.2987,33938.0,37061.986
000048.SZ,20260914,21.76,22.14,19.96,20.11,21.82,-7.8368,198515.06,407408.01631
000049.SZ,20260914,21.68,22.22,21.62,22.13,21.9,1.0502,37843.84,83493.12976
000050.SZ,20260914,6.44,6.59,6.39,6.54,6.45,1.3953,180660.81,117907.69318
000055.SZ,20260914,3.51,3.61,3.51,3.57,3.54,0.8475,96550.0,34446.936
000056.SZ,20260914,2.61,2.8,2.57,2.77,2.6,6.5385,458942.65,124443.6393
000058.SZ,20260914,7.04,7.14,6.96,7.03,7.02,0.1425,55189.0,38823.316
000059.SZ,20260914,5.62,5.67,5.41,5.44,5.58,-2.509,405178.43,221944.60449
000060.SZ,20260914,6.13,6.22,6.11,6.17,6.23,-0.9631,516662.6,318735.13468
000061.SZ,20260914,6.31,6.35,6.1,6.16,6.34,-2.8391,250155.25,154308.83084
000062.SZ,20260914,22.3,22.78,22.11,22.59,22.53,0.2663,118355.02,266415.51902
000063.SZ,20260914,31.9,32.14,31.8,31.95,32.17,-0.6839,359229.9,1147077.21588
000065.SZ,20260914,9.47,9.56,9.38,9.44,9.48,-0.4219,113237.68,106996.85078
000066.SZ,20260914,13.9,14.0,13.86,13.92,13.89,0.216,317734.95,442615.80769
000068.SZ,20260914,3.22,3.47,3.22,3.3,3.21,2.8037,175959.19,58299.96089
000069.SZ,20260914,1.76,1.78,1.75,1.78,1.77,0.565,310319.8,54809.57637
000070.SZ,20260914,16.93,17.0,16.02,16.7,17.16,-2.6807,943467.81,1565091.03965
000078.SZ,20260914,1.55,1.57,1.53,1.55,1.57,-1.2739,533724.62,82708.85976
000088.SZ,20260914,4.55,4.65,4.55,4.64,4.58,1.31,424072.5,196064.31946
000089.SZ,20260914,6.5,6.56,6.45,6.53,6.52,0.1534,105834.3,68859.1636
000090.SZ,20260914,3.45,3.48,3.39,3.44,3.46,-0.578,146714.2,50340.04698
000096.SZ,20260914,8.13,8.24,8.04,8.14,8.1,0.4938,51880.0,42260.633
000099.SZ,20260914,13.36,13.4,13.13,13.14,13.35,-1.573,58795.68,77527.83199
000100.SZ,20260914,4.61,4.69,4.59,4.67,4.64,0.6466,2496871.27,1163369.3885
000151.SZ,20260914,10.7,10.89,10.43,10.54,10.66,-1.1257,133370.73,141092.95944
000153.SZ,20260914,6.06,6.24,6.02,6.17,6.08,1.4803,123170.0,75609.204
000155.SZ,20260914,11.65,11.84,11.64,11.82,11.74,0.6814,175776.53,206841.3446
000156.SZ,20260914,6.94,7.02,6.9,6.96,6.96,0.0,56127.0,39003.758
000157.SZ,20260914,6.49,6.53,6.48,6.52,6.52,0.0,160130.29,104262.08631
000158.SZ,20260914,12.8,13.04,12.75,12.86,12.84,0.1558,233838.24,301097.86522
000159.SZ,20260914,5.67,5.76,5.59,5.66,5.68,-0.3521,98138.0,55656.285
000166.SZ,20260914,4.43,4.46,4.42,4.44,4.44,0.0,442925.99,196843.22986
000301.SZ,20260914,13.35,13.68,13.24,13.44,13.38,0.4484,251094.54,338486.5587
000333.SZ,20260914,86.29,87.4,86.26,86.8,86.26,0.626,180950.85,1572363.56952
