ts_code,trade_date,open,high,low,close,pre_close,pct_chg,vol,amount
000001.SZ,20260715,10.65,10.87,10.63,10.84,10.69,1.4032,981421.55,1059209.08547
000002.SZ,20260715,3.03,3.14,3.02,3.13,3.05,2.623,1497646.09,465493.10583
000006.SZ,20260715,6.38,6.53,6.32,6.48,6.47,0.1546,161629.0,104126.171
000007.SZ,20260715,10.14,10.52,9.93,10.21,10.18,0.2947,75721.0,77581.611
000008.SZ,20260715,2.86,2.86,2.52,2.53,2.6,-2.6923,1344063.19,355815.66744
000009.SZ,20260715,6.1,6.18,6.02,6.13,6.11,0.3273,209562.33,128237.25486
000010.SZ,20260715,1.71,1.76,1.69,1.71,1.75,-2.2857,156937.8,27029.1419
000011.SZ,20260715,6.26,6.49,6.26,6.44,6.32,1.8987,29949.0,19219.139
000012.SZ,20260715,3.85,3.9,3.72,3.88,3.95,-1.7722,430121.38,164808.33895
000014.SZ,20260715,8.92,9.22,8.89,9.09,9.01,0.8879,44517.0,40516.869
000016.SZ,20260715,2.38,2.6,2.38,2.6,2.36,10.1695,185612.56,47264.8476
000017.SZ,20260715,5.75,6.05,5.72,5.89,5.8,1.5517,144085.92,85006.82564
000019.SZ,20260715,5.97,6.12,5.93,6.11,6.0,1.8333,57985.4,35254.1932
000020.SZ,20260715,10.41,10.61,10.23,10.43,10.4,0.2885,26141.0,27275.627
000021.SZ,20260715,53.76,53.9,47.26,47.26,52.51,-9.9981,1835022.82,9081246.72095
000025.SZ,20260715,13.53,13.58,13.32,13.53,13.48,0.3709,31216.45,42129.4688
000026.SZ,20260715,18.74,18.88,18.1,18.41,18.28,0.7112,70840.2,130408.48846
000027.SZ,20260715,6.08,6.21,6.05,6.2,6.1,1.6393,289409.34,178176.40244
000028.SZ,20260715,20.66,21.1,20.61,21.09,20.77,1.5407,41789.94,87594.95164
000029.SZ,20260715,21.23,21.86,20.16,21.84,21.32,2.439,82307.7,171912.89332
000030.SZ,20260715,4.01,4.11,4.0,4.1,4.01,2.2444,96441.22,39280.67276
000031.SZ,20260715,2.13,2.21,2.1,2.18,2.14,1.8692,476681.83,103852.98773
000032.SZ,20260715,19.11,19.59,18.09,18.17,18.99,-4.3181,452915.46,847343.74875
000034.SZ,20260715,26.0,26.75,25.39,25.75,26.02,-1.0377,472352.61,1226441.77383
000035.SZ,20260715,4.53,4.66,4.49,4.6,4.52,1.7699,252707.28,116110.3668
000036.SZ,20260715,4.71,4.97,4.65,4.82,4.63,4.1037,622873.71,301988.82876
000037.SZ,20260715,8.3,8.53,8.21,8.46,8.35,1.3174,126256.99,106397.40161
000039.SZ,20260715,7.67,7.8,7.61,7.7,7.7,0.0,262065.8,202041.72085
000042.SZ,20260715,8.4,8.51,8.01,8.02,7.92,1.2626,170863.54,141019.2292
001914.SZ,20260715,8.6,8.96,8.53,8.94,8.6,3.9535,116636.0,103087.74318
000045.SZ,20260715,9.24,9.36,9.15,9.29,9.26,0.324,45705.0,42365.333
000048.SZ,20260715,22.01,22.2,20.96,21.11,22.1,-4.4796,218295.04,467208.73512
000049.SZ,20260715,25.0,25.04,24.33,24.47,24.82,-1.4102,88540.59,217734.78368
000050.SZ,20260715,6.74,7.03,6.58,6.72,7.09,-5.2186,702956.04,475918.4247
000055.SZ,20260715,3.36,3.46,3.33,3.42,3.38,1.1834,190734.88,64938.44391
000056.SZ,20260715,2.15,2.18,2.09,2.11,2.14,-1.4019,203114.0,43128.686
000058.SZ,20260715,6.02,6.2,6.0,6.16,6.05,1.8182,65213.0,40113.139
000059.SZ,20260715,4.38,4.51,4.32,4.44,4.42,0.4525,405187.32,180385.40936
000060.SZ,20260715,6.45,6.46,6.24,6.26,6.45,-2.9457,1006220.24,636334.45151
000061.SZ,20260715,5.64,5.81,5.59,5.77,5.65,2.1239,196455.09,113071.53129
000062.SZ,20260715,27.2,27.34,25.15,25.21,26.88,-6.2128,367756.95,951465.82015
000063.SZ,20260715,40.4,41.28,38.79,39.45,39.91,-1.1526,2677691.58,10679576.7308
000065.SZ,20260715,8.63,8.8,8.6,8.78,8.63,1.7381,102045.87,89189.59413
000066.SZ,20260715,16.86,17.29,16.29,16.51,16.83,-1.9014,1772208.22,2974977.98889
000068.SZ,20260715,2.72,2.81,2.7,2.73,2.75,-0.7273,109263.0,30052.9384
000069.SZ,20260715,1.64,1.71,1.62,1.69,1.65,2.4242,645468.8,108899.2894
000070.SZ,20260715,16.26,16.4,15.55,15.6,16.37,-4.7037,553401.09,880243.25391
000078.SZ,20260715,2.06,2.3,2.06,2.1,2.29,-8.2969,3025512.58,657936.63459
000088.SZ,20260715,4.28,4.35,4.26,4.34,4.29,1.1655,208825.99,90375.59049
000089.SZ,20260715,6.45,6.58,6.36,6.57,6.35,3.4646,231418.02,150646.07715
000090.SZ,20260715,3.11,3.22,3.05,3.18,3.23,-1.548,255047.75,80687.17412
000096.SZ,20260715,7.27,7.54,7.26,7.54,7.37,2.3066,88326.01,65869.20318
000099.SZ,20260715,13.32,13.67,13.27,13.57,13.37,1.4959,70505.81,95560.61425
000100.SZ,20260715,5.23,5.24,4.95,5.02,5.13,-2.1442,8280522.06,4196648.87443
000151.SZ,20260715,9.26,9.45,9.17,9.28,9.27,0.1079,61934.62,57691.03528
000153.SZ,20260715,5.5,5.75,5.48,5.7,5.55,2.7027,168235.04,95427.94232
000155.SZ,20260715,11.18,11.38,11.07,11.09,11.17,-0.7162,304364.27,340975.22121
000156.SZ,20260715,6.43,6.68,6.42,6.67,6.44,3.5714,107290.0,71010.645
000157.SZ,20260715,7.11,7.42,7.1,7.36,7.13,3.2258,790438.87,578210.91733
000158.SZ,20260715,12.5,12.83,12.34,12.59,12.68,-0.7098,249939.35,314528.79449
000159.SZ,20260715,5.48,5.67,5.46,5.6,5.51,1.6334,97236.53,54366.59545
000166.SZ,20260715,4.55,4.68,4.55,4.66,4.57,1.9694,1288740.78,596455.36677
000301.SZ,20260715,12.05,12.25,11.47,11.61,12.23,-5.0695,410909.66,484636.93937
000333.SZ,20260715,81.17,82.76,80.58,82.67,81.18,1.8354,332211.04,2726356.54289
000338.SZ,20260715,27.44,27.8,25.5,26.45,27.65,-4.34,1215726.68,3215807.51797
000400.SZ,20260715,19.82,20.2,19.73,20.0,19.85,0.7557,109328.57,218496.96601
000401.SZ,20260715,3.51,3.64,3.49,3.62,3.54,2.2599,108814.25,39104.9487
000402.SZ,20260715,2.4,2.49,2.38,2.46,2.44,0.8197,503466.84,123227.89722
000403.SZ,20260715,9.27,9.78,9.18,9.77,9.27,5.3937,198416.3,190520.41171
000404.SZ,20260715,7.36,7.59,7.31,7.55,7.4,2.027,115887.0,86714.4945
000407.SZ,20260715,3.83,3.92,3.8,3.89,3.87,0.5168,166030.0,64389.902
