ts_code,trade_date,open,high,low,close,pre_close,pct_chg,vol,amount
000001.SZ,20260703,10.29,10.4,10.18,10.29,10.28,0.0973,863326.64,888789.39337
000002.SZ,20260703,3.13,3.17,3.06,3.09,3.06,0.9804,1359091.6,422612.96792
000004.SZ,20260703,0.4,0.45,0.37,0.45,0.41,9.7561,62673.34,2673.07593
000006.SZ,20260703,7.38,7.54,7.34,7.41,7.35,0.8163,159104.13,118462.97429
000007.SZ,20260703,12.06,12.46,11.94,12.1,12.0,0.8333,66765.84,81658.84675
000008.SZ,20260703,2.37,2.41,2.36,2.37,2.38,-0.4202,258043.0,61390.591
000009.SZ,20260703,6.29,6.42,6.27,6.39,6.27,1.9139,250461.65,159353.86404
000010.SZ,20260703,1.85,1.95,1.84,1.87,1.88,-0.5319,242875.32,45706.9142
000011.SZ,20260703,6.55,6.7,6.52,6.63,6.5,2.0,33853.21,22393.86077
000012.SZ,20260703,4.96,5.15,4.86,5.1,5.02,1.5936,1209127.6,610365.97488
000014.SZ,20260703,9.36,9.58,9.35,9.5,9.34,1.7131,53163.8,50373.7462
000016.SZ,20260703,2.6,2.67,2.55,2.67,2.54,5.1181,461237.28,121503.93508
000017.SZ,20260703,6.02,6.25,6.0,6.09,6.0,1.5,159697.5,97139.303
000019.SZ,20260703,5.89,5.97,5.85,5.92,5.9,0.339,44645.37,26370.17144
000020.SZ,20260703,11.11,11.28,11.0,11.16,11.08,0.722,42087.0,46992.368
000021.SZ,20260703,53.0,57.69,51.09,55.91,56.03,-0.2142,2351310.83,12654340.5078
000025.SZ,20260703,13.81,14.1,13.81,13.9,13.75,1.0909,37280.45,52060.7936
000026.SZ,20260703,21.6,22.45,21.26,21.89,21.22,3.1574,193686.0,423885.025
000027.SZ,20260703,6.2,6.28,6.2,6.27,6.2,1.129,304138.08,189915.61988
000028.SZ,20260703,19.72,20.38,19.69,20.36,19.75,3.0886,37626.84,75566.627
000029.SZ,20260703,21.73,23.17,21.47,22.68,21.71,4.468,84154.0,189521.18546
000030.SZ,20260703,3.98,4.11,3.96,4.09,3.97,3.0227,111752.94,45453.25892
000031.SZ,20260703,2.16,2.19,2.12,2.14,2.15,-0.4651,317714.82,68417.09778
000032.SZ,20260703,21.63,22.1,20.87,20.97,21.9,-4.2466,496027.39,1059456.60624
000034.SZ,20260703,28.25,28.62,27.81,27.97,27.46,1.8572,676900.66,1905284.22548
000035.SZ,20260703,4.72,4.8,4.68,4.72,4.71,0.2123,263471.63,124662.57747
000036.SZ,20260703,4.35,4.44,4.28,4.32,4.34,-0.4608,235439.9,102437.3333
000037.SZ,20260703,8.87,9.04,8.79,9.01,8.96,0.558,145569.0,129831.681
000039.SZ,20260703,7.94,8.39,7.86,8.26,7.86,5.0891,536101.89,439133.61403
000042.SZ,20260703,7.46,7.74,7.38,7.61,7.41,2.6991,70739.95,53376.3758
001914.SZ,20260703,8.35,8.63,8.35,8.49,8.37,1.4337,95515.0,80924.091
000045.SZ,20260703,10.13,10.25,9.93,10.04,10.08,-0.3968,60359.0,60984.787
000048.SZ,20260703,22.36,22.36,21.23,21.24,22.36,-5.0089,190821.9,413177.21332
000049.SZ,20260703,24.27,25.36,24.09,24.97,23.95,4.2589,127702.26,318277.05439
000050.SZ,20260703,9.68,9.77,9.01,9.05,9.71,-6.7971,852068.65,787025.45138
000055.SZ,20260703,3.36,3.42,3.35,3.37,3.36,0.2976,129034.5,43639.183
000056.SZ,20260703,2.07,2.27,2.07,2.24,2.18,2.7523,589101.02,126785.11112
000058.SZ,20260703,6.22,6.32,6.21,6.29,6.2,1.4516,65919.0,41336.055
000059.SZ,20260703,4.15,4.38,4.03,4.07,4.15,-1.9277,487916.32,203920.59139
000060.SZ,20260703,7.54,7.58,7.22,7.23,7.41,-2.4291,2008341.11,1480581.78232
000061.SZ,20260703,5.66,5.78,5.61,5.66,5.66,0.0,171369.62,97291.27184
000062.SZ,20260703,30.29,31.95,30.01,31.18,30.73,1.4644,415930.82,1301109.69928
000063.SZ,20260703,35.3,37.5,35.3,36.38,35.32,3.0011,1538669.53,5562537.09858
000065.SZ,20260703,9.83,9.89,9.7,9.77,9.8,-0.3061,147110.98,143967.84416
000066.SZ,20260703,17.29,17.66,16.89,17.11,17.29,-1.0411,1331022.58,2298864.55247
000068.SZ,20260703,3.03,3.06,2.93,2.99,2.98,0.3356,231955.0,69368.886
000069.SZ,20260703,1.69,1.71,1.63,1.67,1.67,0.0,559857.14,93373.4901
000070.SZ,20260703,18.13,19.09,17.92,17.99,17.9,0.5028,824881.18,1523849.88704
000078.SZ,20260703,1.49,1.49,1.43,1.49,1.42,4.9296,628725.07,93118.79536
000088.SZ,20260703,4.11,4.18,4.11,4.15,4.13,0.4843,120559.8,50010.637
000089.SZ,20260703,6.24,6.39,6.23,6.36,6.26,1.5974,129103.0,81756.72
000090.SZ,20260703,3.06,3.11,3.05,3.09,3.05,1.3115,163883.6,50477.09399
000096.SZ,20260703,7.2,7.36,7.19,7.32,7.18,1.9499,64336.0,46990.842
000099.SZ,20260703,14.51,14.82,14.5,14.72,14.51,1.4473,99542.0,146394.5365
000100.SZ,20260703,5.77,5.95,5.48,5.65,5.92,-4.5608,16631711.98,9419970.19207
000151.SZ,20260703,10.55,10.71,10.38,10.59,10.5,0.8571,106079.48,112219.46779
000153.SZ,20260703,5.3,5.45,5.3,5.43,5.29,2.6465,86212.4,46408.6654
000155.SZ,20260703,12.28,12.28,11.92,12.01,12.09,-0.6617,231724.15,279494.92365
000156.SZ,20260703,6.31,6.52,6.31,6.48,6.34,2.2082,80780.83,52097.87069
000157.SZ,20260703,7.06,7.21,7.05,7.17,6.98,2.7221,821060.19,587057.3659
000158.SZ,20260703,13.01,13.15,12.85,12.89,13.04,-1.1503,249272.02,323001.19195
000159.SZ,20260703,5.5,5.63,5.48,5.57,5.5,1.2727,118072.04,65552.5042
000166.SZ,20260703,4.54,4.59,4.48,4.56,4.52,0.885,1470921.34,667056.56622
000301.SZ,20260703,12.21,12.76,11.92,12.55,12.12,3.5479,378314.67,465328.15094
000333.SZ,20260703,77.5,79.9,77.31,77.96,77.01,1.2336,557803.35,4376620.90201
000338.SZ,20260703,26.47,28.73,26.21,28.14,26.4,6.5909,1269615.23,3535485.46511
000400.SZ,20260703,20.97,21.34,20.95,21.17,20.96,1.0019,144691.24,306333.40893
000401.SZ,20260703,3.48,3.55,3.47,3.54,3.46,2.3121,80026.05,28201.04365
000402.SZ,20260703,2.45,2.49,2.43,2.46,2.44,0.8197,366940.01,90224.11043
000403.SZ,20260703,9.23,9.53,9.15,9.29,9.16,1.4192,127542.76,118574.49378
000404.SZ,20260703,8.1,8.37,8.1,8.13,8.15,-0.2454,262001.79,215330.20671
000407.SZ,20260703,3.83,4.09,3.79,3.98,3.78,5.291,316814.88,125965.09436
000408.SZ,20260703,71.6,75.19,71.5,73.35,69.8,5.086,224687.16,1658323.98674
000409.SZ,20260703,8.41,8.5,8.37,8.45,8.35,1.1976,45884.03,38778.04149
000410.SZ,20260703,4.98,5.1,4.96,5.04,4.98,1.2048,221554.0,111587.217
000411.SZ,20260703,9.45,9.57,9.38,9.54,9.37,1.8143,36148.6,34306.4918
000415.SZ,20260703,4.24,4.43,4.24,4.41,4.22,4.5024,885765.24,385295.93092
